date,holiday,locale,transferred,sales,onpromotion,transactions
2016-11-29,Not Holiday,Not Holiday,False,645760.5082353,13347.0,2456817.0
2016-11-30,Not Holiday,Not Holiday,False,767361.704324,19424.0,2662440.0
2016-12-01,Not Holiday,Not Holiday,False,843603.315088,12985.0,2793351.0
2016-12-02,Not Holiday,Not Holiday,False,853454.930795,18819.0,2863575.0
2016-12-03,Not Holiday,Not Holiday,False,1113440.567059,14279.0,3380157.0
2016-12-04,Not Holiday,Not Holiday,False,1276195.0362097,15186.0,3428931.0
2016-12-05,Additional,Local,False,896824.938971,13159.0,2935251.0
2016-12-06,Holiday,Local,False,932546.385931,15573.0,3059100.0
2016-12-07,Not Holiday,Not Holiday,False,867653.7351403,26861.0,2927067.0
2016-12-08,Holiday,Local,False,674077.382905,13681.0,2724150.0
2016-12-09,Not Holiday,Not Holiday,False,774941.923982,19275.0,2993859.0
2016-12-10,Not Holiday,Not Holiday,False,920050.745917,14826.0,3320394.0
2016-12-11,Not Holiday,Not Holiday,False,1119324.243986,16281.0,3335541.0
2016-12-12,Not Holiday,Not Holiday,False,844251.703802,13791.0,2841069.0
2016-12-13,Not Holiday,Not Holiday,False,747161.615593,16204.0,2835591.0
2016-12-14,Not Holiday,Not Holiday,False,829763.2190675,21728.0,2950761.0
2016-12-15,Not Holiday,Not Holiday,False,747641.1828753001,14623.0,3020325.0
2016-12-16,Not Holiday,Not Holiday,False,918899.786306,20131.0,3290661.0
2016-12-17,Not Holiday,Not Holiday,False,1071655.6282493,15863.0,3777345.0
2016-12-18,Not Holiday,Not Holiday,False,1260471.9085900001,17228.0,3837537.0
2016-12-19,Not Holiday,Not Holiday,False,1028242.8227987,15014.0,3523080.0
2016-12-20,Not Holiday,Not Holiday,False,1080402.388032,17863.0,3840936.0
2016-12-21,Additional,National,False,1181307.3270735,23427.0,4357980.0
2016-12-22,Additional,National,False,1135849.391084,15486.0,4583436.0
2016-12-22,Holiday,Local,False,1135849.391084,15486.0,4583436.0
2016-12-23,Additional,National,False,1282145.5171351,21531.0,5178756.0
2016-12-24,Additional,National,False,1246837.8430543,15250.0,5528886.0
2016-12-26,Additional,National,False,1032770.748898,14818.0,3482292.0
2016-12-27,Not Holiday,Not Holiday,False,842475.490118,16147.0,3156219.0
2016-12-28,Not Holiday,Not Holiday,False,951533.7138481,23634.0,3422661.0
2016-12-29,Not Holiday,Not Holiday,False,894108.236835,15877.0,3387945.0
2016-12-30,Not Holiday,Not Holiday,False,1163643.0379923,21974.0,4216443.0
2016-12-31,Additional,National,False,1109012.812049,15984.0,4473744.0
2017-01-01,Holiday,National,True,12082.500997,170.0,54186.0
2017-01-02,Transfer,National,False,1402306.370834,11812.0,3554694.0
2017-01-03,Not Holiday,Not Holiday,False,1104377.0798245,13906.0,3207105.0
2017-01-04,Not Holiday,Not Holiday,False,990093.463742,22918.0,3020391.0
2017-01-05,Not Holiday,Not Holiday,False,777620.9540695,8550.0,2802690.0
2017-01-06,Not Holiday,Not Holiday,False,839600.237989,15539.0,2968779.0
2017-01-07,Not Holiday,Not Holiday,False,1103806.298949,10406.0,3397482.0
2017-01-08,Not Holiday,Not Holiday,False,1192543.750978,11277.0,3193872.0
2017-01-09,Not Holiday,Not Holiday,False,793724.8969065,9647.0,2709663.0
2017-01-10,Not Holiday,Not Holiday,False,742635.5692609,11820.0,2637756.0
2017-01-11,Not Holiday,Not Holiday,False,770742.690065,17301.0,2662836.0
2017-01-12,Not Holiday,Not Holiday,False,629635.794004,9601.0,2497803.0
2017-01-13,Not Holiday,Not Holiday,False,768898.9443882,15674.0,2774244.0
2017-01-14,Not Holiday,Not Holiday,False,1021050.536226,10682.0,3297393.0
2017-01-15,Not Holiday,Not Holiday,False,1175725.165838,11548.0,3204531.0
2017-01-16,Not Holiday,Not Holiday,False,824488.666175,9912.0,2773254.0
2017-01-17,Not Holiday,Not Holiday,False,750836.542952,12064.0,2643069.0
2017-01-18,Not Holiday,Not Holiday,False,782656.0246723,18723.0,2672472.0
2017-01-19,Not Holiday,Not Holiday,False,606949.7448793,9633.0,2454804.0
2017-01-20,Not Holiday,Not Holiday,False,725703.6910875,14854.0,2605317.0
2017-01-21,Not Holiday,Not Holiday,False,1072721.724905,10194.0,3359829.0
2017-01-22,Not Holiday,Not Holiday,False,1148214.358454,11257.0,3200967.0
2017-01-23,Not Holiday,Not Holiday,False,798133.612125,9356.0,2753058.0
2017-01-24,Not Holiday,Not Holiday,False,721275.774781,11940.0,2611917.0
2017-01-25,Not Holiday,Not Holiday,False,744342.5929227,18532.0,2617395.0
2017-01-26,Not Holiday,Not Holiday,False,576515.5369877,7562.0,2394183.0
2017-01-27,Not Holiday,Not Holiday,False,722113.958837,13112.0,2728473.0
2017-01-28,Not Holiday,Not Holiday,False,977850.40585,8264.0,3214068.0
2017-01-29,Not Holiday,Not Holiday,False,1075166.993043,9260.0,3026001.0
2017-01-30,Not Holiday,Not Holiday,False,698123.768037,7330.0,2477838.0
2017-01-31,Not Holiday,Not Holiday,False,778222.285925,10584.0,2707914.0
2017-02-01,Not Holiday,Not Holiday,False,961777.382874,16375.0,2902812.0
2017-02-02,Not Holiday,Not Holiday,False,748882.732615,8017.0,2741211.0
2017-02-03,Not Holiday,Not Holiday,False,834667.1519293,13655.0,2922975.0
2017-02-04,Not Holiday,Not Holiday,False,1132788.541413,8302.0,3475296.0
2017-02-05,Not Holiday,Not Holiday,False,1151987.631095,9052.0,3221790.0
2017-02-06,Not Holiday,Not Holiday,False,786672.394181,7734.0,2790381.0
2017-02-07,Not Holiday,Not Holiday,False,739431.213302,9964.0,2752266.0
2017-02-08,Not Holiday,Not Holiday,False,783605.377185,19103.0,2768403.0
2017-02-09,Not Holiday,Not Holiday,False,624387.487899,7213.0,2553606.0
2017-02-10,Not Holiday,Not Holiday,False,752207.2398545,12607.0,2849847.0
2017-02-11,Not Holiday,Not Holiday,False,944924.65301,7840.0,3208029.0
2017-02-12,Not Holiday,Not Holiday,False,1074820.900014,8800.0,3083157.0
2017-02-13,Not Holiday,Not Holiday,False,794314.4320675,7527.0,3091704.0
2017-02-14,Not Holiday,Not Holiday,False,642613.187069,9653.0,3279243.0
2017-02-15,Not Holiday,Not Holiday,False,745780.355084,17201.0,2656533.0
2017-02-16,Not Holiday,Not Holiday,False,645968.2570671,8104.0,2570271.0
2017-02-17,Not Holiday,Not Holiday,False,758855.71279,13615.0,2785134.0
2017-02-18,Not Holiday,Not Holiday,False,1063394.844003,8434.0,3346530.0
2017-02-19,Not Holiday,Not Holiday,False,858897.1230135,9119.0,2704317.0
2017-02-20,Not Holiday,Not Holiday,False,759120.0599607,8008.0,2622510.0
2017-02-21,Not Holiday,Not Holiday,False,717807.6770255,10436.0,2633631.0
2017-02-22,Not Holiday,Not Holiday,False,739388.0344027,16096.0,2633004.0
2017-02-23,Not Holiday,Not Holiday,False,675578.500156,8374.0,2732235.0
2017-02-24,Not Holiday,Not Holiday,False,816197.498952,14147.0,2942610.0
2017-02-25,Not Holiday,Not Holiday,False,1026011.2228075,9005.0,3341415.0
2017-02-26,Not Holiday,Not Holiday,False,775708.987978,9260.0,2668380.0
2017-02-27,Holiday,National,False,744956.948138,8398.0,2618088.0
2017-02-28,Holiday,National,False,949366.8290505,11215.0,2900832.0
2017-03-01,Not Holiday,Not Holiday,False,1008521.709962,18621.0,2963367.0
2017-03-02,Holiday,Local,False,836225.179072,9186.0,2847702.0
2017-03-03,Not Holiday,Not Holiday,False,882639.776274,15308.0,2943963.0
2017-03-04,Not Holiday,Not Holiday,False,1125736.3470592,9661.0,3400815.0
2017-03-05,Not Holiday,Not Holiday,False,1196983.690104,10362.0,3233604.0
2017-03-06,Not Holiday,Not Holiday,False,790143.2410905,8100.0,2725272.0
2017-03-07,Not Holiday,Not Holiday,False,761866.729975,10556.0,2716395.0
2017-03-08,Not Holiday,Not Holiday,False,781046.6619577,16073.0,2862420.0
2017-03-09,Not Holiday,Not Holiday,False,653901.1919827,7340.0,2538558.0
2017-03-10,Not Holiday,Not Holiday,False,773855.30685,13248.0,2794803.0
2017-03-11,Not Holiday,Not Holiday,False,1001174.4340065,7610.0,3218193.0
2017-03-12,Not Holiday,Not Holiday,False,1146006.826973,8594.0,3162786.0
2017-03-13,Not Holiday,Not Holiday,False,754390.380036,7142.0,2636271.0
2017-03-14,Not Holiday,Not Holiday,False,700998.0346447,9650.0,2580600.0
2017-03-15,Not Holiday,Not Holiday,False,815621.887369,15436.0,2790942.0
2017-03-16,Not Holiday,Not Holiday,False,699108.166824,7569.0,2607990.0
2017-03-17,Not Holiday,Not Holiday,False,812306.77427,14263.0,2880999.0
2017-03-18,Not Holiday,Not Holiday,False,1038906.566154,8705.0,3270102.0
2017-03-19,Not Holiday,Not Holiday,False,1157140.638587,9579.0,3192354.0
2017-03-20,Not Holiday,Not Holiday,False,826428.90991,8349.0,2805165.0
2017-03-21,Not Holiday,Not Holiday,False,746620.926177,11112.0,2696628.0
2017-03-22,Not Holiday,Not Holiday,False,767880.804934,16052.0,2644620.0
2017-03-23,Not Holiday,Not Holiday,False,670848.010029,6839.0,2573637.0
2017-03-24,Not Holiday,Not Holiday,False,787914.125515,13150.0,2749362.0
2017-03-25,Not Holiday,Not Holiday,False,1038139.316887,8520.0,3274755.0
2017-03-26,Not Holiday,Not Holiday,False,1101557.476706,9434.0,3057780.0
2017-03-27,Not Holiday,Not Holiday,False,784103.265042,7884.0,2668776.0
2017-03-28,Not Holiday,Not Holiday,False,702943.9485770001,10654.0,2562978.0
2017-03-29,Not Holiday,Not Holiday,False,824632.985033,17151.0,2703294.0
2017-03-30,Not Holiday,Not Holiday,False,637624.340998,9116.0,2485032.0
2017-03-31,Not Holiday,Not Holiday,False,878750.03788,14027.0,2872122.0
2017-04-01,Holiday,Regional,False,1463083.962459,7450.0,3731739.0
2017-04-02,Not Holiday,Not Holiday,False,1138650.058898,7946.0,3124968.0
2017-04-03,Not Holiday,Not Holiday,False,835191.622029,6545.0,2682702.0
2017-04-04,Not Holiday,Not Holiday,False,835602.6360017,9316.0,2800776.0
2017-04-05,Not Holiday,Not Holiday,False,846631.307907,15094.0,2813415.0
2017-04-06,Not Holiday,Not Holiday,False,683059.570103,6973.0,2665575.0
2017-04-07,Not Holiday,Not Holiday,False,765502.211925,12478.0,2830773.0
2017-04-08,Not Holiday,Not Holiday,False,988591.469958,7567.0,3235089.0
2017-04-09,Not Holiday,Not Holiday,False,1101713.657101,8423.0,3122361.0
2017-04-10,Not Holiday,Not Holiday,False,739392.130988,6662.0,2701644.0
2017-04-11,Not Holiday,Not Holiday,False,741331.430196,9681.0,2775465.0
2017-04-12,Holiday,Local,True,791762.312883,18094.0,2773716.0
2017-04-13,Transfer,Local,False,737029.565183,10215.0,2994816.0
2017-04-14,Holiday,Local,False,740889.486829,15812.0,2855061.0
2017-04-14,Holiday,National,False,740889.486829,15812.0,2855061.0
2017-04-15,Not Holiday,Not Holiday,False,898610.217928,10690.0,3206445.0
2017-04-16,Not Holiday,Not Holiday,False,985493.795113,11676.0,2991912.0
2017-04-17,Not Holiday,Not Holiday,False,775916.9059055,10152.0,2740419.0
2017-04-18,Not Holiday,Not Holiday,False,717196.315762,11980.0,2651022.0
2017-04-19,Not Holiday,Not Holiday,False,735733.2142477001,19618.0,2606967.0
2017-04-20,Not Holiday,Not Holiday,False,675804.0219027,11231.0,2735865.0
2017-04-21,Holiday,Local,False,795795.893872,18291.0,2971815.0
2017-04-22,Not Holiday,Not Holiday,False,974952.817869,12972.0,3337125.0
2017-04-23,Not Holiday,Not Holiday,False,1140070.2748035,14276.0,3339138.0
2017-04-24,Not Holiday,Not Holiday,False,755072.530945,12476.0,2702733.0
2017-04-25,Not Holiday,Not Holiday,False,718996.080637,14844.0,2712369.0
2017-04-26,Not Holiday,Not Holiday,False,781159.2829995,21140.0,2795397.0
2017-04-27,Not Holiday,Not Holiday,False,624910.0260955,12602.0,2606043.0
2017-04-28,Not Holiday,Not Holiday,False,797636.6251025,18991.0,2886642.0
2017-04-29,Not Holiday,Not Holiday,False,1068279.815941,13643.0,3460710.0
2017-04-30,Not Holiday,Not Holiday,False,1041249.2479705,14204.0,3184962.0
2017-05-01,Holiday,National,False,1306699.366897,12733.0,3512520.0
2017-05-02,Not Holiday,Not Holiday,False,907324.094113,14155.0,2926044.0
2017-05-03,Not Holiday,Not Holiday,False,924247.257204,21181.0,2960529.0
2017-05-04,Not Holiday,Not Holiday,False,716654.608983,10040.0,2704581.0
2017-05-05,Not Holiday,Not Holiday,False,780798.407016,15908.0,2815989.0
2017-05-06,Not Holiday,Not Holiday,False,1039417.861868,10346.0,3438699.0
2017-05-07,Not Holiday,Not Holiday,False,1227380.607924,11503.0,3405930.0
2017-05-08,Not Holiday,Not Holiday,False,776307.495015,9552.0,2779293.0
2017-05-09,Not Holiday,Not Holiday,False,715811.198881,12040.0,2717385.0
2017-05-10,Not Holiday,Not Holiday,False,766101.907094,20292.0,2760021.0
2017-05-11,Not Holiday,Not Holiday,False,648650.413039,11109.0,2688708.0
2017-05-12,Holiday,Local,False,764812.415784,16721.0,3018906.0
2017-05-13,Additional,National,False,1116976.891153,12225.0,4022337.0
2017-05-14,Event,National,False,884199.9138385,12682.0,3341481.0
2017-05-15,Not Holiday,Not Holiday,False,823035.572122,11265.0,2762628.0
2017-05-16,Not Holiday,Not Holiday,False,807803.8950783,13685.0,2822424.0
2017-05-17,Not Holiday,Not Holiday,False,841407.607944,18617.0,2823480.0
2017-05-18,Not Holiday,Not Holiday,False,628487.989962,10594.0,2559513.0
2017-05-19,Not Holiday,Not Holiday,False,773775.4378677,15706.0,2847438.0
2017-05-20,Not Holiday,Not Holiday,False,1035667.381833,10841.0,3356397.0
2017-05-21,Not Holiday,Not Holiday,False,1201938.886229,12033.0,3353658.0
2017-05-22,Not Holiday,Not Holiday,False,778935.156126,10039.0,2773617.0
2017-05-23,Not Holiday,Not Holiday,False,723151.767982,12292.0,2706264.0
2017-05-24,Holiday,National,True,746303.6271255,20850.0,2702007.0
2017-05-25,Not Holiday,Not Holiday,False,620108.24391,9527.0,2590533.0
2017-05-26,Transfer,National,False,984511.1521135,16458.0,3183015.0
2017-05-27,Not Holiday,Not Holiday,False,932219.893144,10604.0,3184797.0
2017-05-28,Not Holiday,Not Holiday,False,1061771.636907,11854.0,3134010.0
2017-05-29,Not Holiday,Not Holiday,False,776813.137038,10056.0,2742993.0
2017-05-30,Not Holiday,Not Holiday,False,742471.2769905,12281.0,2745930.0
2017-05-31,Not Holiday,Not Holiday,False,858062.149411,17457.0,3081045.0
2017-06-01,Not Holiday,Not Holiday,False,766859.172845,3498.0,2975643.0
2017-06-02,Not Holiday,Not Holiday,False,918421.319125,13480.0,3030720.0
2017-06-03,Not Holiday,Not Holiday,False,1176138.109152,9337.0,3529845.0
2017-06-04,Not Holiday,Not Holiday,False,1376511.520495,10512.0,3530076.0
2017-06-05,Not Holiday,Not Holiday,False,912693.8511,8750.0,2913009.0
2017-06-06,Not Holiday,Not Holiday,False,805546.647956,11319.0,2786751.0
2017-06-07,Not Holiday,Not Holiday,False,842979.8370823,17369.0,2830014.0
2017-06-08,Not Holiday,Not Holiday,False,667099.801025,10621.0,2590500.0
2017-06-09,Not Holiday,Not Holiday,False,795116.1360699,15713.0,2885223.0
2017-06-10,Not Holiday,Not Holiday,False,993732.684049,11792.0,3290628.0
2017-06-11,Not Holiday,Not Holiday,False,1213673.946877,13187.0,3328248.0
2017-06-12,Not Holiday,Not Holiday,False,768349.7589517,10854.0,2675640.0
2017-06-13,Not Holiday,Not Holiday,False,729412.959849,13186.0,2675079.0
2017-06-14,Not Holiday,Not Holiday,False,785885.9088963,20019.0,2730816.0
2017-06-15,Not Holiday,Not Holiday,False,660338.346974,10081.0,2700423.0
2017-06-16,Not Holiday,Not Holiday,False,834786.4275550001,15820.0,3064116.0
2017-06-17,Not Holiday,Not Holiday,False,1096133.5508865,11567.0,3768633.0
2017-06-18,Not Holiday,Not Holiday,False,965144.121179,12259.0,3273369.0
2017-06-19,Not Holiday,Not Holiday,False,791146.393731,10399.0,2735403.0
2017-06-20,Not Holiday,Not Holiday,False,787326.7170395,13072.0,2755764.0
2017-06-21,Not Holiday,Not Holiday,False,766159.0112892,21009.0,2736657.0
2017-06-22,Not Holiday,Not Holiday,False,609868.8309586,11621.0,2562087.0
2017-06-23,Holiday,Local,False,761049.7450639,17672.0,2849418.0
2017-06-24,Not Holiday,Not Holiday,False,963268.227135,12262.0,3268881.0
2017-06-25,Holiday,Local,False,2185221.717228,26742.0,6275412.0
2017-06-25,Holiday,Regional,False,1092610.858614,13371.0,3137706.0
2017-06-26,Not Holiday,Not Holiday,False,755367.8450665,10857.0,2687619.0
2017-06-27,Not Holiday,Not Holiday,False,682218.468913,13169.0,2614458.0
2017-06-28,Not Holiday,Not Holiday,False,731896.9850105,20138.0,2658183.0
2017-06-29,Not Holiday,Not Holiday,False,630811.802872,13403.0,2571426.0
2017-06-30,Not Holiday,Not Holiday,False,802273.1392327,18245.0,2916144.0
2017-07-01,Not Holiday,Not Holiday,False,1207529.921868,13017.0,3596769.0
2017-07-02,Not Holiday,Not Holiday,False,1296379.2175535,13882.0,3444936.0
2017-07-03,Holiday,Local,False,1850286.817632,24658.0,6004416.0
2017-07-04,Not Holiday,Not Holiday,False,832359.2860137,14888.0,2940597.0
2017-07-05,Not Holiday,Not Holiday,False,844301.613116,23049.0,2939805.0
2017-07-06,Not Holiday,Not Holiday,False,700272.0099567,13192.0,2736591.0
2017-07-07,Not Holiday,Not Holiday,False,805792.302193,18485.0,2952411.0
2017-07-08,Not Holiday,Not Holiday,False,998347.1930085,13428.0,3344517.0
2017-07-09,Not Holiday,Not Holiday,False,1100833.322376,14273.0,3225981.0
2017-07-10,Not Holiday,Not Holiday,False,804158.8610365,12239.0,2823051.0
2017-07-11,Not Holiday,Not Holiday,False,730534.767701,14429.0,2741343.0
2017-07-12,Not Holiday,Not Holiday,False,748799.9959087,20226.0,2777115.0
2017-07-13,Not Holiday,Not Holiday,False,629651.3629294999,10199.0,2597760.0
2017-07-14,Not Holiday,Not Holiday,False,765489.6173932999,16059.0,2893143.0
2017-07-15,Not Holiday,Not Holiday,False,969077.125075,11079.0,3309669.0
2017-07-16,Not Holiday,Not Holiday,False,1100803.699023,11720.0,3171927.0
2017-07-17,Not Holiday,Not Holiday,False,818325.522149,10056.0,2820741.0
2017-07-18,Not Holiday,Not Holiday,False,730133.70894,12065.0,2714811.0
2017-07-19,Not Holiday,Not Holiday,False,767978.778078,18201.0,2747745.0
2017-07-20,Not Holiday,Not Holiday,False,688288.067857,10708.0,2719959.0
2017-07-21,Not Holiday,Not Holiday,False,782418.2992188,15340.0,2924229.0
2017-07-22,Not Holiday,Not Holiday,False,932902.046681,10070.0,3212814.0
2017-07-23,Holiday,Local,False,1024288.741245,10870.0,3107610.0
2017-07-24,Additional,Local,False,816564.327096,9448.0,2808960.0
2017-07-25,Additional,Local,False,713581.632609,11325.0,2703690.0
2017-07-26,Not Holiday,Not Holiday,False,740653.044167,18725.0,2709729.0
2017-07-27,Not Holiday,Not Holiday,False,659849.8270588,8001.0,2598519.0
2017-07-28,Not Holiday,Not Holiday,False,835099.6822035,13850.0,2943501.0
2017-07-29,Not Holiday,Not Holiday,False,1032310.865737,9099.0,3307491.0
2017-07-30,Not Holiday,Not Holiday,False,1123752.4779517,10227.0,3131667.0
2017-07-31,Not Holiday,Not Holiday,False,885856.8408705,8649.0,2923569.0
2017-08-01,Not Holiday,Not Holiday,False,988527.763204,10150.0,3038739.0
2017-08-02,Not Holiday,Not Holiday,False,964712.016051,16524.0,3069759.0
2017-08-03,Not Holiday,Not Holiday,False,728068.485132,7859.0,2822193.0
2017-08-04,Not Holiday,Not Holiday,False,827775.686128,14193.0,3013065.0
2017-08-05,Holiday,Local,False,965693.650492,8684.0,3336564.0
2017-08-06,Not Holiday,Not Holiday,False,1049559.164277,9565.0,3173346.0
2017-08-07,Not Holiday,Not Holiday,False,797464.963817,8209.0,2873376.0
2017-08-08,Not Holiday,Not Holiday,False,717766.3491055,10638.0,2752926.0
2017-08-09,Not Holiday,Not Holiday,False,734139.67401,16117.0,2819916.0
2017-08-10,Holiday,National,True,651386.9119697,7917.0,2741112.0
2017-08-11,Transfer,National,False,826373.722022,14179.0,2955183.0
2017-08-12,Not Holiday,Not Holiday,False,792630.5350785,8312.0,2967591.0
2017-08-13,Not Holiday,Not Holiday,False,865639.677471,9283.0,2837769.0
2017-08-14,Not Holiday,Not Holiday,False,760922.4060808,8043.0,2819784.0
2017-08-15,Holiday,Local,False,762661.935939,10605.0,2856513.0
